face_images_1,face_images_2,pos_1,pos_2,trials_30.thisRepN,trials_30.thisTrialN,trials_30.thisN,trials_30.thisIndex,main_1.thisRepN,main_1.thisTrialN,main_1.thisN,main_1.thisIndex,main_2.thisRepN,main_2.thisTrialN,main_2.thisN,main_2.thisIndex,main_3.thisRepN,main_3.thisTrialN,main_3.thisN,main_3.thisIndex,main_4.thisRepN,main_4.thisTrialN,main_4.thisN,main_4.thisIndex,thisRow.t,notes,Instruction.started,text_Welcome.started,key_space.started,Instruction.stopped,key_space.keys,key_space.rt,key_space.duration,gap.started,text_gap.started,gap.stopped,plus.started,plus__.started,plus.stopped,trial_30.started,image_1.started,image_2.started,trial_resp.started,trial_30.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,image_1.stopped,image_2.stopped,Instruction_1.started,text_instruct.started,space_resp.started,Instruction_1.stopped,space_resp.keys,space_resp.rt,space_resp.duration,gap_1.started,gap__1.started,gap_1.stopped,plus_1.started,plus__1.started,plus_1.stopped,Block_1.started,image_1_set_1.started,image_2_set_1.started,resp_1.started,Block_1.stopped,resp_1.keys,resp_1.rt,resp_1.duration,image_1_set_1.stopped,image_2_set_1.stopped,Instuct_2.started,text_block2.started,space_resp_2.started,Instuct_2.stopped,space_resp_2.keys,space_resp_2.rt,space_resp_2.duration,gap_2.started,gap__2.started,gap_2.stopped,plus_2.started,plus__2.started,plus_2.stopped,Block_2.started,image_1_set_2.started,image_2_set_2.started,resp_2.started,image_1_set_2.stopped,image_2_set_2.stopped,Block_2.stopped,resp_2.keys,resp_2.rt,resp_2.duration,Instruct_3.started,text_block3.started,space_resp_3.started,Instruct_3.stopped,space_resp_3.keys,space_resp_3.rt,space_resp_3.duration,gap_3.started,gap__3.started,gap_3.stopped,plus_3.started,plus__3.started,plus_3.stopped,Block_3.started,image_1_set_3.started,image_2_set_3.started,resp_3.started,image_1_set_3.stopped,image_2_set_3.stopped,Block_3.stopped,resp_3.keys,resp_3.rt,resp_3.duration,Instruct_4.started,text_block4.started,space_resp_4.started,Instruct_4.stopped,space_resp_4.keys,space_resp_4.rt,space_resp_4.duration,gap_4.started,gap__4.started,gap_4.stopped,plus_4.started,plus___4.started,plus_4.stopped,Block_4.started,image_1_set_4.started,image_2_set_4.started,resp_4.started,image_1_set_4.stopped,image_2_set_4.stopped,Block_4.stopped,resp_4.keys,resp_4.rt,resp_4.duration,end.started,text_3.started,text_3.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,9,1,55,4,,,,,,,,,266.2374423000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.22472270000435,266.2374423000001,266.7308023000078,266.7308372999978,266.7440640999994,266.9307839999965,266.9308161000081,266.9512299000053,266.9512299000053,266.9512299000053,267.4502188000042,267.4502188000042,267.7453430000023,['z'],[0.7799899999954505],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,9,2,56,0,,,,,,,,,267.75702089999686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.7464911999996,267.75702089999686,268.2504353999975,268.25047070000437,268.26371520000976,268.4505224000022,268.4505594000075,268.4689236999984,268.4689236999984,268.4689236999984,268.9699716000032,268.9699716000032,269.27837810000347,['m'],[0.7986421999958111],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,9,3,57,2,,,,,,,,,269.2896938000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.27950659999624,269.2896938000049,269.7833205000061,269.78336470000795,269.79647000000114,269.9834222000063,269.9834615,270.001568599997,270.001568599997,270.001568599997,270.50288960000034,270.50288960000034,271.3044794000016,['m'],[1.2903048000007402],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,9,4,58,5,,,,,,,,,271.3158414000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.3055019000021,271.3158414000063,271.80917210000916,271.809219200004,271.8224756999989,272.0091010000033,272.00913279999804,272.02828020000015,272.02828020000015,272.02828020000015,272.52877720000106,272.52877720000106,273.0636380000069,['z'],[1.031609900004696],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,9,5,59,1,,,,,,,,,273.07537800000864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.06468969999696,273.07537800000864,273.56876960000955,273.56880100000126,273.5818972999987,273.76845650000905,273.76848090000567,273.7850497000036,273.7850497000036,273.7850497000036,274.2881291000085,274.2881291000085,274.8226142000058,['z'],[1.0341645000007702],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.82314380000753,274.8348316000047,274.8348316000047,276.04920530000527,space,1.2088150000054156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,,,,,,,,,0,0,0,6,,,,,276.06378219999897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0620307000063,276.06378219999897,276.5542855000094,276.5543200999964,276.5673861999967,276.7540602000081,276.75407530000666,276.77335850000964,276.77335850000964,276.77335850000964,277.2740296999982,277.2740296999982,277.8084743000072,['z'],[1.0218568999989657],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,,,,,0,1,1,0,,,,,277.82047469999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.80986710000434,277.82047469999816,278.3137007000041,278.3137362999987,278.32684400001017,278.51379320000706,278.51382690000173,278.5315837000089,278.5315837000089,278.5315837000089,279.0334626999975,279.0334626999975,279.4223568000016,['z'],[0.8884101000003284],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,,,,,0,2,2,1,,,,,279.4332207999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.4234170999989,279.4332207999978,279.9266743000044,279.9267056000099,279.93976459999976,280.1266059000045,280.12664159999986,280.1446719000087,280.1446719000087,280.1446719000087,280.64607689999684,280.64607689999684,281.32768970000325,['m'],[1.1789371999911964],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,,,,,,,,,0,3,3,11,,,,,281.3395579000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.3287713000027,281.3395579000062,281.83263070000976,281.8326800000068,281.8457436000026,282.03260330000194,282.03263630000583,282.0543083000084,282.0543083000084,282.0543083000084,282.55229770000733,282.55229770000733,282.8201304999966,['z'],[0.756984099993133],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,,,,,0,4,4,9,,,,,282.83218379999744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.8209787000087,282.83218379999744,283.3254018000007,283.3254442000034,283.33872939999856,283.5252926999965,283.52532410000276,283.5434016000072,283.5434016000072,283.5434016000072,284.04488590000255,284.04488590000255,285.9127176000038,['m'],[2.3641971000033664],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,,,,,0,5,5,5,,,,,285.9243218000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.9137941000081,285.9243218000047,286.41778090001026,286.4178174999979,286.43104300000414,286.6177929999976,286.6178261000023,286.6363757000072,286.6363757000072,286.6363757000072,287.13742820000334,287.13742820000334,288.0176814000006,['z'],[1.3750785000011092],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,,,,,,,,,0,6,6,2,,,,,288.03041479999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.01818240000284,288.03041479999956,288.5237519000075,288.5239942000044,288.5370324000105,288.72351570001047,288.72354790000827,288.7429107000062,288.7429107000062,288.7429107000062,289.2432506000041,289.2432506000041,289.83172940000077,['z'],[1.0850049000000581],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,,,,,0,7,7,8,,,,,289.84295649999694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.8328157000069,289.84295649999694,290.3364939000021,290.3365281000006,290.34968640000443,290.536462700009,290.53650539999944,290.5537930999999,290.5537930999999,290.5537930999999,291.0562467999989,291.0562467999989,291.6578174000024,['z'],[1.0981283000000985],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,,,,,0,8,8,4,,,,,291.6692160000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.6589046000008,291.6692160000093,292.1627296000079,292.1627853999962,292.1757071000029,292.3623224000039,292.3623538999964,292.38250730000436,292.38250730000436,292.38250730000436,292.88209320000897,292.88209320000897,293.21698920000927,['m'],[0.8288039000035496],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,,,,,,,,,0,9,9,3,,,,,293.22861030000786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.21800229999644,293.22861030000786,293.7221118000016,293.7221509000083,293.7352449000027,293.92182230000617,293.9218542000017,293.94169020000845,293.94169020000845,293.94169020000845,294.44160060001013,294.44160060001013,295.34934830000566,['m'],[1.3979483000002801],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,,,,,,,,,0,10,10,10,,,,,295.36117250000825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.3500425000093,295.36117250000825,295.854702800003,295.85473649999767,295.86794409999857,296.054770200004,296.05480830000306,296.0758491000015,296.0758491000015,296.0758491000015,296.5743189000059,296.5743189000059,297.48181170001044,['z'],[1.4001066999917384],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,,,,,,,,,0,11,11,7,,,,,297.4940331999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.48288440000033,297.4940331999969,297.98753870000655,297.9875766000041,298.0003712000034,298.1873981000099,298.1874320000061,298.2072782000032,298.2072782000032,298.2072782000032,298.7070342000079,298.7070342000079,299.4679421000037,['m'],[1.2519468999962555],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,,,,,1,0,12,8,,,,,299.47982360000606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.4691821000015,299.47982360000606,299.9732994000078,299.97333239999716,299.98646620000363,300.17335530000855,300.17339039999933,300.19515339999634,300.19515339999634,300.19515339999634,300.6928540000081,300.6928540000081,301.44056889999774,['z'],[1.2325527999928454],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,,,,,,,,,1,1,13,11,,,,,301.4526598000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.441573300006,301.4526598000084,301.9459627000033,301.9459984999994,301.9590659000096,302.1460565000016,302.14609100000234,302.16815090000455,302.16815090000455,302.16815090000455,302.6655718999973,302.6655718999973,303.2134558999969,['z'],[1.0352421999996295],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,,,,,1,2,14,0,,,,,303.22536150000815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.2145479000028,303.22536150000815,303.7186481999961,303.7186814000015,303.7320000000036,303.9187588000059,303.91879399999743,303.9377167000057,303.9377167000057,303.9377167000057,304.43820270001015,304.43820270001015,304.95960889999697,['z'],[1.010084099994856],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,,,,,,,,,1,3,15,10,,,,,304.9715339999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.96069449999777,304.9715339999966,305.46499540000514,305.4650319000066,305.47779920000175,305.6650246000063,305.6650576000102,305.6837732999993,305.6837732999993,305.6837732999993,306.18458310001006,306.18458310001006,306.8925173000025,['z'],[1.1997324000112712],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,,,,,1,4,16,4,,,,,306.9042549000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.8935391999985,306.9042549000005,307.3974714000069,307.3975050000008,307.41067310000653,307.59744710000814,307.5974809000036,307.6152889000077,307.6152889000077,307.6152889000077,308.1170375000074,308.1170375000074,309.0120723,['m'],[1.3885788999905344],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,,,,,,,,,1,5,17,3,,,,,309.02344620000804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.01310979999835,309.02344620000804,309.51688140000624,309.5169173000031,309.5301720999996,309.71662279999873,309.71665689999645,309.7360222999996,309.7360222999996,309.7360222999996,310.2363922000077,310.2363922000077,310.79752800001006,['m'],[1.051049100002274],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,,,,,,,,,1,6,18,7,,,,,310.809514499997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.7985728000058,310.809514499997,311.3029533000081,311.30298700000276,311.3159049000096,311.5027890000056,311.5028259999963,311.52231040000333,311.52231040000333,311.52231040000333,312.022526700006,312.022526700006,312.49074590000964,['m'],[0.9611943000054453],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,,,,,1,7,19,1,,,,,312.5023910000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.4918069999985,312.5023910000018,312.9954851000075,312.9955201999983,313.00886850000825,313.1956457000051,313.19568250000884,313.21651690000726,313.21651690000726,313.21651690000726,313.71517579999636,313.71517579999636,314.31630479999876,['m'],[1.091418199997861],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,,,,,,,,,1,8,20,2,,,,,314.32851310000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.31737620000786,314.32851310000115,314.8215629000042,314.8215829999972,314.8347671000083,315.0216142999998,315.0216649000067,315.0405674000067,315.0405674000067,315.0405674000067,315.5413980000012,315.5413980000012,316.0625732000044,['z'],[1.0104716999921948],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,,,,,1,9,21,9,,,,,316.0743089000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0636672999972,316.0743089000025,316.5678093000024,316.5678445000085,316.58096249999653,316.76776470000914,316.7677965000039,316.7855481000006,316.7855481000006,316.7855481000006,317.2876008000021,317.2876008000021,317.848946099999,['z'],[1.050185700005386],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,,,,,,,,,1,10,22,6,,,,,317.8605807999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.85001470000134,317.8605807999993,318.35405080000055,318.3540890000004,318.3670998000016,318.55376710000564,318.55379450001055,318.5703399000049,318.5703399000049,318.5703399000049,319.07345540000824,319.07345540000824,319.9425903000083,['m'],[1.3699170000036247],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,,,,,1,11,23,5,,,,,319.9532552000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.9436252000014,319.9532552000019,320.4466520999995,320.44668160000583,320.4598526000045,320.64666600000055,320.64669930000673,320.6640186000004,320.6640186000004,320.6640186000004,321.166163300004,321.166163300004,322.0875095000083,['m'],[1.4190550000057556],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,,,,,,,,,2,0,24,7,,,,,322.0992622000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0885840999981,322.0992622000049,322.5925111999968,322.59254379999766,322.6057090000104,322.7924697999988,322.7925009000028,322.8103864000004,322.8103864000004,322.8103864000004,323.312056499999,323.312056499999,323.7541851999995,['z'],[0.9367356000002474],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,,,,,,,,,2,1,25,10,,,,,323.7653322999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.75527590001,323.7653322999977,324.2586353000079,324.2586685999995,324.2717993999977,324.4585569000046,324.4585834000027,324.4777456000011,324.4777456000011,324.4777456000011,324.978297499998,324.978297499998,325.3130399000074,['z'],[0.8295045999984723],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,,,,,2,2,26,8,,,,,325.32481550000375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.3140010000061,325.32481550000375,325.8181182999979,325.818153500004,325.83121960000426,326.0181871000095,326.0182197000104,326.0389664999966,326.0389664999966,326.0389664999966,326.5377329000039,326.5377329000039,326.93909320000967,['m'],[0.892369699999108],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,,,,,2,3,27,1,,,,,326.95092889999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.94009899999946,326.95092889999796,327.44415429999935,327.44417539999995,327.4573417000065,327.6441646000021,327.6441965999984,327.66317379999964,327.66317379999964,327.66317379999964,328.1639015999972,328.1639015999972,329.19160780000675,['m'],[1.5245092999975896],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,,,,,2,4,28,0,,,,,329.20346849999623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.1926860000094,329.20346849999623,329.69685140000365,329.69688610000594,329.71003820000624,329.8967565000057,329.89678979999735,329.91431710000325,329.91431710000325,329.91431710000325,330.4166484000016,330.4166484000016,330.83144550000725,['z'],[0.9135308999975678],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,,,,,,,,,2,5,29,3,,,,,330.8431542000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.83266270000604,330.8431542000035,331.3363367999991,331.33636889999616,331.34942020000017,331.53627620000043,331.5363093000051,331.55322070000693,331.55322070000693,331.55322070000693,332.05598800000735,332.05598800000735,332.67063910000434,['m'],[1.1142516999971122],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,,,,,,,,,2,6,30,11,,,,,332.68240309999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.6717228000052,332.68240309999965,333.175800099998,333.1758325999981,333.1888265000016,333.37565760000143,333.37569030000304,333.3956244000001,333.3956244000001,333.3956244000001,333.8954098000104,333.8954098000104,335.2298048000084,['z'],[1.823427499999525],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,,,,,,,,,2,7,31,2,,,,,335.2416077000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.2308745000046,335.2416077000089,335.73488940000243,335.73492450000776,335.74800259999756,335.93500640000275,335.9350556999998,335.9540704999963,335.9540704999963,335.9540704999963,336.4544831000094,336.4544831000094,336.789726300005,['z'],[0.833680199997616],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,,,,,,,,,2,8,32,6,,,,,336.8010573000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.79079600000114,336.8010573000065,337.2944099000015,337.2944437999977,337.3076068000082,337.49434260001,337.4943717999995,337.5160468000104,337.5160468000104,337.5160468000104,338.01393559999997,338.01393559999997,338.2153710999992,['z'],[0.6872831000073347],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
